"file","time","sat"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.103.ctl","0.0020270347595214844","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.108.ctl","0.0023984909057617188","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.113.ctl","0.0021469593048095703","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.118.ctl","0.002282857894897461","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.123.ctl","0.0026712417602539062","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.128.ctl","0.0022885799407958984","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.133.ctl","0.0025272369384765625","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.138.ctl","0.0024862289428710938","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.143.ctl","0.002390623092651367","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.148.ctl","0.002487659454345703","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.153.ctl","0.0025832653045654297","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.158.ctl","0.002513408660888672","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.163.ctl","0.0026111602783203125","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.168.ctl","0.0027141571044921875","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.173.ctl","0.002711057662963867","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.178.ctl","0.002834320068359375","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.183.ctl","0.003713846206665039","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.188.ctl","0.002676725387573242","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.193.ctl","0.0035309791564941406","1"
"benchmarks/new/montali_unsat3/montali_unsat3_100/montali_unsat3.198.ctl","0.002699136734008789","1"
