"file","time","sat"
"benchmarks/new/eventuality_killer/eventuality_killer1/unsat3.ctl","0.044194698333740234","0"
"benchmarks/new/eventuality_killer/eventuality_killer1/unsat4.ctl","5.003349304199219","to"
